v_km_per_s,F_mlp,F_truth
572.1211163606486,0.995306001379756,0.9992464016282384
574.7576192010202,0.9956155792928558,0.9992935552563993
577.3941220413919,0.9959424625297548,0.9993428628591553
580.0306248817636,0.9962640425895427,0.99939216348608
582.6671277221353,0.996566150753102,0.9994389794961306
585.303630562507,0.9968277240775225,0.9994814435098883
587.9401334028787,0.9970111739718603,0.9995184853679913
590.5766362432504,0.9970670448011566,0.999549612220109
593.2131390836221,0.9969510326889963,0.9995749101896265
595.8496419239938,0.9966450808945725,0.9995948372489601
598.4861447643655,0.9961722504202276,0.9996097519091798
601.1226476047372,0.9955974714019287,0.9996200420973812
603.7591504451088,0.9950115257531066,0.9996265634661511
606.3956532854805,0.99450261065804,0.9996304828029912
609.0321561258522,0.9941273183799573,0.9996328301150762
611.6686589662239,0.993891843008555,0.9996343826036453
614.3051618065956,0.9937575958194966,0.9996356741689695
616.9416646469673,0.9936518370688959,0.9996368506601963
619.578167487339,0.9934869671406666,0.9996376870241043
622.2146703277107,0.9931760947930017,0.9996379513697691
624.8511731680824,0.9926560580432598,0.9996376757884712
627.4876760084541,0.9919235457843205,0.9996370565610313
630.1241788488257,0.9910719270564896,0.9996361968831586
632.7606816891974,0.9902966686344,0.9996349637872419
635.3971845295691,0.9898397861355933,0.9996330392529116
638.0336873699408,0.9898861153010102,0.9996301071146386
640.6701902103125,0.990465243594023,0.9996260788358957
643.3066930506842,0.9914263016556472,0.9996210809529059
645.9431958910559,0.9925042626090912,0.9996151833166056
648.5796987314276,0.993434539307849,0.9996082030441067
651.2162015717993,0.9940403257779477,0.9995999104183213
653.852704412171,0.9942448600790831,0.99959039939277
656.4892072525427,0.9940254741884489,0.9995801303113958
659.1257100929143,0.993368459911112,0.9995697975739826
661.762212933286,0.9922779014483812,0.9995602051049728
664.3987157736577,0.9908394007129117,0.9995519266103895
667.0352186140294,0.9892831226049159,0.9995451000757105
669.6717214544011,0.9879733633954841,0.9995396876092687
672.3082242947728,0.9872967737499841,0.9995357774741733
674.9447271351445,0.9874965461903222,0.9995335251275359
677.5812299755162,0.988546599950837,0.9995329656480757
680.2177328158879,0.9901445234822567,0.9995339673675243
682.8542356562596,0.9918242172303015,0.9995363012645888
685.4907384966313,0.993125189133864,0.9995395228165393
688.1272413370029,0.9937373963306716,0.9995428856075346
690.7637441773746,0.9935722285905728,0.9995457132073184
693.4002470177463,0.9927574850184432,0.9995476702925852
696.036749858118,0.9915786714696229,0.9995487134311929
698.6732526984897,0.9903919222649727,0.9995489391309677
701.3097555388614,0.9895282731713516,0.9995484100171634
703.9462583792331,0.9892107649164121,0.9995471096334209
706.5827612196048,0.9895033477809773,0.9995450301062334
709.2192640599765,0.9903114345376286,0.9995421123404294
711.8557669003482,0.9914191652042812,0.9995380223119963
714.4922697407198,0.9925682586916109,0.9995320941030269
717.1287725810915,0.9935344543070844,0.9995237049768808
719.7652754214632,0.9941841863737406,0.9995127705844088
722.4017782618349,0.9944982690922113,0.9994997716940255
725.0382811022066,0.9945524772739879,0.9994853515373967
727.6747839425783,0.9944781638374138,0.9994697983831996
730.31128678295,0.9944087300864471,0.9994527973115997
732.9477896233217,0.9944369140266108,0.9994338591890162
735.5842924636934,0.9945930589307103,0.9994131255786397
738.2207953040651,0.9948480094805334,0.9993916599236947
740.8572981444368,0.9951378212678131,0.9993708575881095
743.4938009848084,0.9953946881183333,0.9993515971339262
746.1303038251801,0.9955723351835836,0.9993340605049993
748.7668066655518,0.9956546511403958,0.9993181895220751
751.4033095059235,0.995648439340173,0.9993040977325931
754.0398123462952,0.9955710876381235,0.9992921499952083
756.6763151866669,0.9954429951543735,0.9992828372162306
759.3128180270386,0.995287775837092,0.9992765401225416
761.9493208674103,0.9951347086339647,0.9992732108373512
764.585823707782,0.9950176506415794,0.9992721297375798
767.2223265481537,0.9949663837219047,0.9992720163506442
769.8588293885254,0.9949972323310742,0.9992714697912646
772.495332228897,0.9951092569501054,0.999269329374838
775.1318350692687,0.995282085869158,0.9992648338553668
777.7683379096404,0.9954904580713617,0.9992577858012679
780.4048407500121,0.9957134004226023,0.9992486494255193
783.0413435903838,0.9959431623617211,0.9992383791152407
785.6778464307555,0.9961826517980998,0.9992280385980115
788.3143492711272,0.9964411172489691,0.999218565487092
790.9508521114989,0.9967242275410113,0.999210660101953
793.5873549518706,0.9970265284112185,0.999204536229229
796.2238577922423,0.9973264528239987,0.9991998364107803
798.860360632614,0.9975854212951419,0.9991958810376718
801.4968634729856,0.9977540512959696,0.9991917154039764
804.1333663133573,0.9977873227297575,0.9991858354751277
806.769869153729,0.9976659485347112,0.9991762927853701
809.4063719941007,0.9974132195516091,0.9991612984122071
812.0428748344724,0.9970937247396324,0.9991396760321221
814.6793776748441,0.9967875653044113,0.999111068978195
817.3158805152158,0.9965505994514575,0.9990754403731937
819.9523833555875,0.9963855772796871,0.9990321549413815
822.5888861959592,0.9962456415413118,0.9989800507116924
825.2253890363309,0.9960728257334213,0.9989181398285896
827.8618918767025,0.9958443842509568,0.998845683261807
830.4983947170742,0.9955938186159834,0.9987620864882846
833.1348975574459,0.9953896297726548,0.9986672771003546
835.7714003978176,0.9952910307710637,0.9985622199796372
838.4079032381893,0.9953064143364888,0.9984494349773178
841.044406078561,0.9953954501401979,0.9983333350593718
843.6809089189327,0.9954958650658444,0.9982200497225466
846.3174117593044,0.9955572446707843,0.9981164537239146
848.9539145996761,0.9955545423939549,0.998028254700363
851.5904174400478,0.9954803543390545,0.9979583923669315
854.2269202804194,0.9953355822144921,0.9979075934025863
856.8634231207911,0.9951360251420461,0.9978759753078047
859.4999259611628,0.9949307376519451,0.997863092970718
862.1364288015345,0.994809023487076,0.9978667818251559
864.7729316419062,0.9948767729201052,0.9978831062383804
867.4094344822779,0.9952083750594226,0.9979077589971034
870.0459373226496,0.9958037677670722,0.9979374265073484
872.6824401630213,0.9965803114820504,0.997970164735194
875.318943003393,0.9974057146558726,0.9980049893888259
877.9554458437647,0.998150982433369,0.9980415803861254
880.5919486841364,0.9987333492245437,0.9980801665445179
883.228451524508,0.9991302919881239,0.9981207705592168
885.8649543648797,0.9993664773667105,0.9981624570230104
888.5014572052514,0.9994883511959953,0.9982039154045877
891.1379600456231,0.9995414303206311,0.9982448068527915
893.7744628859948,0.9995576810081754,0.9982860940408154
896.4109657263665,0.9995524962275794,0.9983290180494511
899.0474685667382,0.999526993544783,0.9983740546470063
901.6839714071099,0.9994720935781014,0.9984208796456653
904.3204742474816,0.9993726196969499,0.9984689350943465
906.9569770878533,0.9992113886958383,0.9985175444010761
909.593479928225,0.9989734584329446,0.9985655159533547
912.2299827685966,0.9986503345130413,0.9986113340453059
914.8664856089683,0.9982434091089301,0.9986539543788187
917.50298844934,0.9977663613578837,0.9986931597792285
